Vehicle_ID,Frame_ID,Local_X,Local_Y,Speed_X,Speed_Y,V_Length,V_Width,V_Heading,Lane_ID,Scenario,Lane_Change_Frame,Source_La,Target_La,Changing_Time_Offs,SL_Leading_ID,SL_Leading_Local_X,SL_Leading_Local_Y,SL_Leading_Speed_X,SL_Leading_Speed_Y,SL_Following_ID,SL_Following_Local_X,SL_Following_Local_Y,SL_Following_Speed_X,SL_Following_Speed_Y,TL_Leading_ID,TL_Leading_Local_X,TL_Leading_Local_Y,TL_Leading_Speed_X,TL_Leading_Speed_Y,TL_Following_ID,TL_Following_Local_X,TL_Following_Local_Y,TL_Following_Speed_X,TL_Following_Speed_Y,PET,TTC,MTTC,FL_TTC,Vehicle_ID_Event,Event_Index,Start_Frame,End_Frame,From_Lane,To_Lane,Lane_Path,Window_Start_Frame,Window_End_Frame
33,135,3741.2,18.675,2.4643,-1.0357,5.6,2.3,-21.514,1,2,108,2,1,2.7,,,,,,26.0,3645.0,22.55,3.1786,-1.1071,27.0,3847.1,14.113999999999999,2.1429,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,136,3743.7,18.571,2.4643,-1.0714,5.6,2.3,-20.674,1,2,108,2,1,2.8,,,,,,26.0,3648.2,22.439,3.1071,-1.0357,27.0,3849.3,14.007,2.1071,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,137,3746.2,18.464,2.5357,-1.0357,5.6,2.3,-21.038,1,2,108,2,1,2.9,,,,,,26.0,3651.3,22.336000000000002,3.1429,-1.1786,27.0,3851.4,13.9,2.1429,-0.92857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,138,3748.7,18.361,2.5714,-1.0357,5.6,2.3,-22.273,1,2,108,2,1,3.0,,,,,,26.0,3654.5,22.218,3.1429,-1.0714,27.0,3853.5,13.806999999999999,2.1071,-1.0,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,139,3751.3,18.256999999999998,2.5,-1.0,5.6,2.3,-22.079,1,2,108,2,1,3.1,,,,,,26.0,3657.6,22.111,2.9643,-1.0357,27.0,3855.6,13.706999999999999,2.2143,-1.0,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,140,3753.8,18.157,2.4643,-0.92857,5.6,2.3,-22.543,1,2,108,2,1,3.2,,,,,,26.0,3660.6,22.006999999999998,3.1071,-1.0714,27.0,3857.9,13.607,2.1429,-1.0,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,141,3756.2,18.064,2.4286,-1.0,5.6,2.3,-22.738,1,2,108,2,1,3.3,,,,,,26.0,3663.7,21.9,3.0714,-1.0357,27.0,3860.0,13.507,2.1429,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,142,3758.7,17.964,2.3214,-1.0357,5.6,2.3,-22.932,1,2,108,2,1,3.4,,,,,,29.0,3556.4,24.346,3.1786,-0.82143,27.0,3862.1,13.4,2.1786,-1.0357,26.0,3666.8,21.796,2.9643,-1.0357,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,143,3761.0,17.861,2.3571,-1.0,5.6,2.3,-23.334,1,2,108,2,1,3.5,,,,,,29.0,3559.6,24.264,3.2143,-0.82143,27.0,3864.3,13.296000000000001,2.25,-1.0714,26.0,3669.7,21.693,2.8929,-1.0714,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,144,3763.4,17.761000000000003,2.4643,-1.0357,5.6,2.3,-21.803,1,2,108,2,1,3.6,,,,,,29.0,3562.8,24.182,3.1786,-0.85714,27.0,3866.6,13.188999999999998,2.25,-1.1429,26.0,3672.6,21.586000000000002,2.9643,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,145,3765.8,17.657,2.2143,-1.0,5.6,2.3,-21.709,1,2,108,2,1,3.7,,,,,,29.0,3566.0,24.096,3.1071,-0.85714,27.0,3868.8,13.075,2.3214,-1.1429,26.0,3675.6,21.488999999999997,2.75,-1.0,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,146,3768.0,17.557,2.25,-1.0,5.6,2.3,-21.225,1,2,108,2,1,3.8,,,,,,29.0,3569.1,24.011000000000003,3.1786,-0.82143,27.0,3871.1,12.961000000000002,2.4643,-1.1786,26.0,3678.3,21.389,2.9643,-1.0357,0.0,10.0,9.332929368994344,10.0,33,1,89,108,2,1,2->1,58,158
33,147,3770.3,17.457,2.5,-1.1071,5.6,2.3,-22.932,1,2,108,2,1,3.9,,,,,,29.0,3572.2,23.929,3.25,-0.85714,27.0,3873.6,12.843,2.5,-1.2857,26.0,3681.3,21.286,2.8214,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,148,3772.8,17.346,2.3929,-1.0714,5.6,2.3,-22.462,1,2,108,2,1,4.0,,,,,,29.0,3575.5,23.843,3.25,-0.92857,27.0,3876.1,12.714,2.5714,-1.3214,26.0,3684.1,21.189,2.6786,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,149,3775.2,17.238999999999997,2.3571,-1.0,5.6,2.3,-22.62,1,2,108,2,1,4.1,,,,,,29.0,3578.8,23.75,3.3214,-0.96429,27.0,3878.7,12.581999999999999,2.6429,-1.3929,26.0,3686.8,21.093,2.6786,-1.0,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,150,3777.5,17.139,2.4286,-1.0357,5.6,2.3,-22.581,1,2,108,2,1,4.2,,,,,,29.0,3582.1,23.654,3.4286,-0.96429,27.0,3881.3,12.443000000000001,2.6429,-1.3571,26.0,3689.5,20.993000000000002,2.6786,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,151,3780.0,17.036,2.6071,-1.0714,5.6,2.3,-22.267,1,2,108,2,1,4.3,,,,,,29.0,3585.5,23.557,3.5,-1.0,27.0,3884.0,12.306999999999999,2.8929,-1.3571,26.0,3692.1,20.896,2.6429,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,152,3782.6,16.929,2.7143,-1.1071,5.6,2.3,-23.266,1,2,108,2,1,4.4,,,,,,29.0,3589.0,23.457,3.6071,-1.0,27.0,3886.9,12.171,2.8214,-1.3571,26.0,3694.8,20.8,2.6429,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,153,3785.3,16.818,2.6071,-1.0357,5.6,2.3,-22.99,1,2,108,2,1,4.5,,,,,,29.0,3592.6,23.357,3.6429,-1.0714,27.0,3889.7,12.036,2.8571,-1.4643,26.0,3697.4,20.704,2.5714,-0.92857,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,154,3787.9,16.714,2.6071,-1.1071,5.6,2.3,-23.266,1,2,108,2,1,4.6,,,,,,29.0,3596.2,23.25,3.6429,-1.1429,27.0,3892.5,11.889,3.0,-1.5,26.0,3700.0,20.611,2.5,-0.89286,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,155,3790.5,16.604,2.6429,-1.0714,5.6,2.3,-23.603,1,2,108,2,1,4.7,,,,,,29.0,3599.9,23.136000000000003,3.8214,-1.1429,27.0,3895.5,11.739,3.0,-1.4643,26.0,3702.5,20.521,2.6071,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,156,3793.1,16.496000000000002,2.6071,-1.1429,5.6,2.3,-23.266,1,2,108,2,1,4.8,,,,,,29.0,3603.7,23.021,3.9643,-1.2143,27.0,3898.5,11.593,3.1786,-1.5,26.0,3705.1,20.425,2.75,-1.0,0.0,10.0,9.54394717891534,10.0,33,1,89,108,2,1,2->1,58,158
33,157,3795.8,16.381999999999998,2.75,-1.1429,5.6,2.3,-22.701,1,2,108,2,1,4.9,,,,,,29.0,3607.7,22.9,4.0,-1.2143,27.0,3901.7,11.443000000000001,3.2857,-1.5,26.0,3707.9,20.325,2.6429,-0.96429,0.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,158,3798.5,16.268,2.4286,-1.1071,5.6,2.3,-23.334,1,2,108,2,1,5.0,,,,,,29.0,3611.7,22.779,4.0,-1.2857,27.0,3905.0,11.293000000000001,3.3214,-1.6071,26.0,3710.5,20.229,2.6071,-1.0357,0.0,10.0,7.550126716298959,10.0,33,1,89,108,2,1,2->1,58,158
75,547,3123.4,29.993000000000002,6.6786,-0.21429,4.9,2.1,-1.1935,ramp,2,597,3,2,-5.0,69.0,3273.6,28.621,7.6429,-0.5,96.0,2092.1,33.071,9.25,-0.17857,66.0,3588.6,24.357,8.0,-2.25,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,548,3130.1,29.970999999999997,6.8214,-0.32143,4.9,2.1,-2.3373,ramp,2,597,3,2,-4.9,69.0,3281.2,28.570999999999998,7.8571,-0.60714,96.0,2101.3,33.054,9.3214,-0.25,66.0,3596.6,24.131999999999998,8.0,-2.2857,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,549,3136.9,29.939,6.75,-0.21429,4.9,2.1,-1.7775,ramp,2,597,3,2,-4.8,69.0,3289.1,28.511000000000003,7.6786,-0.64286,96.0,2110.6,33.029,9.3929,-0.17857,66.0,3604.6,23.904,8.1071,-2.3214,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,550,3143.6,29.918,6.8571,-0.25,4.9,2.1,-1.1691,ramp,2,597,3,2,-4.7,69.0,3296.8,28.445999999999998,7.8929,-0.67857,96.0,2120.0,33.011,9.0714,-0.14286,66.0,3612.7,23.671,8.1071,-2.3929,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,551,3150.5,29.893,6.8571,-0.28571,4.9,2.1,-1.1813,ramp,2,597,3,2,-4.6,69.0,3304.7,28.379,8.1071,-0.64286,96.0,2129.1,32.995999999999995,8.8214,-0.17857,66.0,3620.8,23.432,8.25,-2.6071,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,552,3157.4,29.863999999999997,7.1786,-0.28571,4.9,2.1,-1.1813,ramp,2,597,3,2,-4.5,69.0,3312.8,28.314,8.1786,-0.71429,100.0,2057.9,40.189,19.464,-0.14286,66.0,3629.1,23.171,8.4286,-2.5714,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,553,3164.5,29.836000000000002,7.0714,-0.28571,4.9,2.1,-2.4113,ramp,2,597,3,2,-4.4,69.0,3321.0,28.243000000000002,8.0714,-0.64286,100.0,2077.4,40.175,19.179,-0.035714,66.0,3637.5,22.913999999999998,8.6071,-2.75,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,554,3171.6,29.807,7.1071,-0.32143,4.9,2.1,-1.7897,ramp,2,597,3,2,-4.3,69.0,3329.0,28.179000000000002,8.0714,-0.71429,100.0,2096.6,40.171,19.107,0.0,66.0,3646.1,22.639,8.5,-2.75,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,555,3178.7,29.775,7.2857,-0.32143,4.9,2.1,-2.4366,ramp,2,597,3,2,-4.2,69.0,3337.1,28.107,8.4643,-0.71429,100.0,2115.7,40.171,19.107,-0.071429,66.0,3654.6,22.363999999999997,8.6071,-2.8929,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,556,3186.0,29.743000000000002,7.3929,-0.35714,4.9,2.1,-1.7532,ramp,2,597,3,2,-4.1,69.0,3345.6,28.036,8.8929,-0.71429,97.0,2083.4,33.075,8.4643,-0.071429,66.0,3663.2,22.075,8.6786,-2.9286,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,557,3193.4,29.707,7.4286,-0.25,4.9,2.1,-2.3859,ramp,2,597,3,2,-4.0,69.0,3354.5,27.964,8.8571,-0.71429,97.0,2091.9,33.068,8.1429,-0.10714,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,558,3200.8,29.682,7.6429,-0.42857,4.9,2.1,-2.9204,ramp,2,597,3,2,-3.9,69.0,3363.3,27.893,8.9286,-0.85714,97.0,2100.0,33.057,8.1429,-0.071429,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,559,3208.5,29.639,7.5357,-0.32143,4.9,2.1,-2.9568,ramp,2,597,3,2,-3.8,69.0,3372.2,27.807,8.8214,-0.82143,97.0,2108.2,33.05,8.0357,-1.1369e-13,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,560,3216.0,29.607,7.7143,-0.42857,4.9,2.1,-3.5035,ramp,2,597,3,2,-3.7,69.0,3381.1,27.725,9.1786,-1.0,97.0,2116.2,33.05,7.8214,0.035714,70.0,3547.5,25.068,8.1429,-1.9286,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,561,3223.7,29.564,7.8214,-0.39286,4.9,2.1,-2.2906,ramp,2,597,3,2,-3.6,69.0,3390.2,27.625,9.2143,-1.0,97.0,2124.0,33.054,7.75,0.071429,70.0,3555.7,24.875,8.1429,-2.0,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,562,3231.5,29.525,7.6429,-0.46429,4.9,2.1,-3.5763,ramp,2,597,3,2,-3.5,69.0,3399.5,27.525,8.8571,-1.0,97.0,2131.8,33.061,7.7143,-0.035714,70.0,3563.8,24.675,8.0,-1.9643,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,563,3239.2,29.479000000000003,7.8214,-0.5,4.9,2.1,-3.5399,ramp,2,597,3,2,-3.4,69.0,3408.3,27.425,8.7857,-1.1429,99.0,1965.2,33.311,8.9286,-0.071429,70.0,3571.8,24.479,8.0,-2.0357,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,564,3247.0,29.429000000000002,7.8929,-0.71429,4.9,2.1,-3.5035,ramp,2,597,3,2,-3.3,69.0,3417.1,27.311,8.75,-1.2143,99.0,1974.1,33.304,8.9643,-0.10714,70.0,3579.8,24.275,7.8571,-2.0714,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,565,3254.9,29.357,7.9643,-0.57143,4.9,2.1,-3.5399,ramp,2,597,3,2,-3.2,69.0,3425.9,27.189,8.7143,-1.2857,104.0,1989.6,36.743,18.857,0.17857,70.0,3587.7,24.068,8.25,-2.25,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,566,3262.9,29.3,8.1071,-0.71429,4.9,2.1,-3.4686,ramp,2,597,3,2,-3.1,69.0,3434.6,27.061,8.7143,-1.3214,104.0,2008.5,36.761,18.857,0.10714,70.0,3595.9,23.843,7.8929,-2.2143,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,567,3271.0,29.229000000000003,8.0714,-0.60714,4.9,2.1,-4.6204,ramp,2,597,3,2,-3.0,69.0,3443.3,26.929000000000002,8.7857,-1.3571,104.0,2027.3,36.771,18.857,0.071429,70.0,3603.8,23.621000000000002,8.1786,-2.2857,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,568,3279.0,29.168,8.1786,-0.71429,4.9,2.1,-4.6204,3,2,597,3,2,-2.9,69.0,3452.1,26.793,8.8571,-1.4286,104.0,2046.2,36.779,18.964,0.21429,70.0,3612.0,23.393,8.1071,-2.3571,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,569,3287.2,29.095999999999997,8.3929,-0.71429,4.9,2.1,-3.4686,3,2,597,3,2,-2.8,69.0,3460.9,26.65,9.0357,-1.6786,104.0,2065.1,36.8,18.964,0.21429,70.0,3620.1,23.157,8.0714,-2.5,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,570,3295.6,29.025,8.3929,-0.85714,4.9,2.1,-5.7106,3,2,597,3,2,-2.7,69.0,3470.0,26.482,9.4286,-1.7143,104.0,2084.1,36.821,18.786,0.035714,70.0,3628.2,22.907,8.2143,-2.4643,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,571,3304.0,28.939,8.4286,-0.82143,4.9,2.1,-5.2466,3,2,597,3,2,-2.6,69.0,3479.4,26.311,9.4286,-1.6786,104.0,2102.9,36.825,18.929,0.14286,70.0,3636.4,22.661,8.4286,-2.5714,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,572,3312.4,28.857,8.4286,-0.92857,4.9,2.1,-5.7106,3,2,597,3,2,-2.5,69.0,3488.8,26.143,9.5357,-1.7857,104.0,2121.8,36.839,19.0,0.071429,70.0,3644.8,22.404,8.0714,-2.6071,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,573,3320.9,28.764,8.3929,-1.0,4.9,2.1,-5.7106,3,2,597,3,2,-2.4,69.0,3498.4,25.964,9.6071,-1.8571,99.0,2047.4,33.168,7.25,-0.071429,70.0,3652.9,22.143,8.25,-2.6786,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,574,3329.2,28.663999999999998,8.5,-1.1071,4.9,2.1,-6.8428,3,2,597,3,2,-2.3,69.0,3508.0,25.779000000000003,9.6429,-2.0357,99.0,2054.6,33.161,7.2857,-0.14286,70.0,3661.1,21.875,8.0,-2.6786,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,575,3337.8,28.554000000000002,8.5714,-1.1071,4.9,2.1,-7.4864,3,2,597,3,2,-2.2,69.0,3517.6,25.575,9.5,-2.0,99.0,2061.9,33.146,7.1429,-0.14286,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,576,3346.3,28.443,8.5357,-1.2143,4.9,2.1,-6.9119,3,2,597,3,2,-2.1,69.0,3527.1,25.375,9.3214,-1.8929,99.0,2069.1,33.132,6.9643,-0.14286,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,577,3354.9,28.320999999999998,8.5714,-1.1071,4.9,2.1,-7.053,3,2,597,3,2,-2.0,,,,,,99.0,2076.0,33.118,6.9286,-0.14286,69.0,3536.4,25.186,8.8571,-1.9643,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,578,3363.4,28.211000000000002,8.75,-1.2143,4.9,2.1,-5.9469,3,2,597,3,2,-1.9,,,,,,99.0,2083.0,33.104,6.8214,-0.17857,69.0,3545.3,24.988999999999997,9.0357,-2.1786,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,579,3372.2,28.089,8.7857,-1.2143,4.9,2.1,-7.5556,3,2,597,3,2,-1.8,,,,,,99.0,2089.8,33.086,6.6071,-0.14286,69.0,3554.3,24.771,8.8929,-2.1429,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,580,3381.0,27.968,8.7857,-1.25,4.9,2.1,-6.9119,3,2,597,3,2,-1.7,,,,,,99.0,2096.4,33.071,6.5357,-0.17857,69.0,3563.2,24.557,8.8929,-2.2143,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,581,3389.7,27.843,8.8214,-1.2857,4.9,2.1,-8.5299,3,2,597,3,2,-1.6,,,,,,99.0,2102.9,33.054,6.7143,-0.14286,69.0,3572.1,24.336000000000002,8.4286,-2.1786,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,582,3398.6,27.714,8.7857,-1.3929,4.9,2.1,-8.7014,3,2,597,3,2,-1.5,,,,,,99.0,2109.6,33.039,6.4643,-0.071429,69.0,3580.5,24.118000000000002,8.8571,-2.4286,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,583,3407.4,27.575,8.7143,-1.3571,4.9,2.1,-9.3675,3,2,597,3,2,-1.4,,,,,,99.0,2116.1,33.032,6.3571,-0.10714,69.0,3589.4,23.875,8.7143,-2.4643,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,584,3416.1,27.439,8.7143,-1.3929,4.9,2.1,-9.9461,3,2,597,3,2,-1.3,,,,,,99.0,2122.5,33.021,6.1429,0.0,69.0,3598.1,23.628999999999998,8.8929,-2.6071,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,585,3424.8,27.3,8.5357,-1.4643,4.9,2.1,-10.306,3,2,597,3,2,-1.2,,,,,,99.0,2128.6,33.021,6.1071,0.035714,69.0,3607.0,23.368000000000002,8.6786,-2.5714,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,586,3433.3,27.154000000000003,8.5714,-1.6071,4.9,2.1,-10.408,3,2,597,3,2,-1.1,,,,,,105.0,2105.8,40.479,18.357,-0.035714,69.0,3615.7,23.111,8.8214,-2.75,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,587,3441.9,26.993000000000002,8.5714,-1.6429,4.9,2.1,-10.514,3,2,597,3,2,-1.0,,,,,,105.0,2124.2,40.475,18.929,0.035714,69.0,3624.5,22.836000000000002,9.0357,-2.8571,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,588,3450.5,26.829,8.5714,-1.6429,4.9,2.1,-10.408,3,2,597,3,2,-0.9,,,,,,76.0,3276.7,29.131999999999998,9.0,-0.82143,69.0,3633.5,22.55,9.3214,-3.0,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,589,3459.0,26.663999999999998,8.4643,-1.7143,4.9,2.1,-10.514,3,2,597,3,2,-0.8,,,,,,76.0,3285.7,29.05,9.0714,-0.82143,69.0,3642.9,22.25,9.2143,-2.9286,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,590,3467.5,26.493000000000002,8.4643,-1.7857,4.9,2.1,-10.859,3,2,597,3,2,-0.7,,,,,,76.0,3294.8,28.968,9.1786,-0.85714,69.0,3652.1,21.957,9.2857,-3.0,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,591,3476.0,26.314,8.4643,-1.8571,4.9,2.1,-12.221,3,2,597,3,2,-0.6,,,,,,76.0,3304.0,28.881999999999998,9.2857,-0.89286,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,592,3484.4,26.129,8.5,-1.8571,4.9,2.1,-12.78,3,2,597,3,2,-0.5,,,,,,76.0,3313.2,28.793,9.2857,-0.96429,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,593,3492.9,25.943,8.3571,-1.8214,4.9,2.1,-10.514,3,2,597,3,2,-0.4,,,,,,76.0,3322.5,28.695999999999998,9.3214,-1.0,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,594,3501.3,25.761000000000003,8.3929,-1.8214,4.9,2.1,-10.62,3,2,597,3,2,-0.3,,,,,,76.0,3331.9,28.595999999999997,9.2143,-1.0357,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,595,3509.7,25.579,8.5357,-1.9643,4.9,2.1,-11.422,3,2,597,3,2,-0.2,,,,,,76.0,3341.1,28.493000000000002,9.3214,-1.1786,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,596,3518.2,25.381999999999998,8.4643,-1.9286,4.9,2.1,-12.78,3,2,597,3,2,-0.1,,,,,,76.0,3350.4,28.375,9.4286,-1.1786,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,597,3526.7,25.189,8.5,-1.9286,4.9,2.1,-13.899,2,2,597,3,2,0.0,,,,,,76.0,3359.8,28.256999999999998,9.3214,-1.1786,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,598,3535.2,24.996000000000002,8.4643,-2.0357,4.9,2.1,-13.761,2,2,597,3,2,0.1,,,,,,76.0,3369.1,28.139,9.3571,-1.3214,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,599,3543.6,24.793,8.4286,-2.0714,4.9,2.1,-13.472,2,2,597,3,2,0.2,,,,,,76.0,3378.5,28.006999999999998,9.2857,-1.25,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,600,3552.1,24.586000000000002,8.5,-2.0714,4.9,2.1,-13.761,2,2,597,3,2,0.3,,,,,,76.0,3387.8,27.881999999999998,9.1786,-1.3214,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,601,3560.6,24.378999999999998,8.3929,-2.1786,4.9,2.1,-14.036,2,2,597,3,2,0.4,,,,,,76.0,3397.0,27.75,9.25,-1.2857,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,602,3569.0,24.161,8.2143,-2.1786,4.9,2.1,-14.595,2,2,597,3,2,0.5,,,,,,76.0,3406.2,27.621,9.1786,-1.2857,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,603,3577.2,23.943,8.3571,-2.2857,4.9,2.1,-15.308,2,2,597,3,2,0.6,,,,,,76.0,3415.4,27.493000000000002,9.0,-1.3571,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,604,3585.5,23.714,8.3214,-2.3214,4.9,2.1,-15.006,2,2,597,3,2,0.7,,,,,,76.0,3424.4,27.357,8.9286,-1.5,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,605,3593.9,23.482,8.2857,-2.3214,4.9,2.1,-15.871,2,2,597,3,2,0.8,,,,,,76.0,3433.3,27.207,8.8214,-1.4643,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,606,3602.1,23.25,8.3929,-2.4286,4.9,2.1,-15.154,2,2,597,3,2,0.9,,,,,,76.0,3442.1,27.061,8.75,-1.5714,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,607,3610.5,23.006999999999998,8.2143,-2.4643,4.9,2.1,-16.587,2,2,597,3,2,1.0,,,,,,76.0,3450.9,26.904000000000003,8.7143,-1.6071,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,608,3618.8,22.761000000000003,8.1786,-2.4643,4.9,2.1,-18.077,2,2,597,3,2,1.1,,,,,,76.0,3459.6,26.743000000000002,8.75,-1.6429,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,609,3626.9,22.514,8.2857,-2.5357,4.9,2.1,-17.354,2,2,597,3,2,1.2,,,,,,76.0,3468.4,26.579,8.5,-1.6786,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
75,610,3635.2,22.261000000000003,8.1786,-2.5357,4.9,2.1,-17.354,2,2,597,3,2,1.3,,,,,,76.0,3476.9,26.411,8.5714,-1.7857,,,,,,,,,,,10.0,10.0,10.0,10.0,75,1,590,597,3,2,3->2,547,647
