Vehicle_ID,Frame_ID,Local_X_RT,Local_Y_RT,Local_X_RB,Local_Y_RB,Local_X_LB,Local_Y_LB,Local_X_LT,Local_Y_LT,Local_X,Local_Y,V_Class,V_Direction,Speed_X,Speed_Y,V_Length,V_Width,V_Heading,Lane_ID,Event_Index,Vehicle_ID_Event,Start_Frame,End_Frame,Lane_Change_Frame,From_Lane,To_Lane,Lane_Path,Window_Start_Frame,Window_End_Frame,Time_Offset
2125,16569,2739,412,2740,393,2694,392,2694,411,2717.2,402.29,1,1,20.5,-0.035714,4.6,1.9,1.2592,1,1,2125,16451,16524,16524,2,1,2->1,16474,16574,4.5
2125,16570,2760,413,2760,393,2715,392,2715,412,2737.7,402.25,1,1,20.893,0.0,4.6,1.9,1.273,1,1,2125,16451,16524,16524,2,1,2->1,16474,16574,4.6
2125,16571,2781,412,2781,393,2737,392,2736,412,2758.6,402.25,1,1,20.643,0.10714,4.6,1.9,0.65098,1,1,2125,16451,16524,16524,2,1,2->1,16474,16574,4.7
2125,16572,2801,412,2801,393,2757,393,2757,412,2779.2,402.36,1,1,20.679,0.10714,4.6,1.9,0.0,1,1,2125,16451,16524,16524,2,1,2->1,16474,16574,4.8
2125,16573,2821,412,2821,393,2777,392,2777,411,2799.9,402.46,1,1,20.714,-0.10714,4.6,1.9,1.302,1,1,2125,16451,16524,16524,2,1,2->1,16474,16574,4.9
2125,16574,2843,413,2843,393,2800,392,2800,412,2820.6,402.36,1,1,20.821,0.035714,4.6,1.9,1.3322,1,1,2125,16451,16524,16524,2,1,2->1,16474,16574,5.0
2130,16518,329,400,329,377,272,377,272,399,300.25,388.18,1,1,20.357,0.28571,5.0,2.1,0.50254,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-5.0
2130,16519,349,400,349,378,293,377,293,399,320.61,388.46,1,1,20.321,0.14286,5.0,2.1,1.023,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.9
2130,16520,369,401,369,378,313,377,313,400,340.93,388.61,1,1,20.214,0.17857,5.0,2.1,1.023,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.8
2130,16521,389,400,389,377,333,377,333,400,361.14,388.79,1,1,20.214,0.17857,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.7
2130,16522,409,401,409,378,354,377,353,400,381.36,388.96,1,1,20.107,0.21429,5.0,2.1,1.0323,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.6
2130,16523,429,401,429,378,375,377,374,400,401.46,389.18,1,1,20.143,0.071429,5.0,2.1,1.0513,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.5
2130,16524,449,401,449,378,394,378,394,400,421.61,389.25,1,1,20.071,0.14286,5.0,2.1,0.52081,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.4
2130,16525,470,401,470,378,414,378,414,401,441.68,389.39,1,1,20.071,0.035714,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.3
2130,16526,489,402,490,379,434,378,434,401,461.75,389.43,1,1,20.036,0.10714,5.0,2.1,1.0323,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.2
2130,16527,510,401,510,378,454,378,454,401,481.79,389.54,1,1,20.071,0.0,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.1
2130,16528,529,401,529,378,474,378,474,401,501.86,389.54,1,1,20.0,0.035714,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-4.0
2130,16529,549,402,550,378,494,377,494,400,521.86,389.57,1,1,20.107,0.0,5.0,2.1,1.5528,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.9
2130,16530,569,401,570,379,515,378,514,401,541.96,389.57,1,1,20.036,0.035714,5.0,2.1,0.52081,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.8
2130,16531,589,401,589,378,535,378,535,400,562.0,389.61,1,1,20.071,0.035714,5.0,2.1,0.53046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.7
2130,16532,609,401,609,379,555,378,555,401,582.07,389.64,1,1,20.0,0.071429,5.0,2.1,0.53046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.6
2130,16533,630,401,630,379,575,379,575,401,602.07,389.71,1,1,19.964,-0.035714,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.5
2130,16534,649,401,650,379,595,378,595,401,622.04,389.68,1,1,20.0,0.035714,5.0,2.1,0.52081,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.4
2130,16535,669,401,669,379,615,378,615,401,642.04,389.71,1,1,20.0,-0.035714,5.0,2.1,0.53046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.3
2130,16536,689,401,689,379,635,378,634,401,662.04,389.68,1,1,19.929,-0.071429,5.0,2.1,0.53046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.2
2130,16537,709,401,709,378,655,378,654,401,681.96,389.61,1,1,20.036,-0.10714,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.1
2130,16538,729,401,729,378,675,378,675,401,702.0,389.5,1,1,19.964,0.0,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-3.0
2130,16539,749,401,749,378,695,378,695,401,721.96,389.5,1,1,20.143,-0.14286,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.9
2130,16540,769,401,769,378,715,378,715,401,742.11,389.36,1,1,20.107,-0.071429,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.8
2130,16541,789,400,789,378,736,378,736,400,762.21,389.29,1,1,20.0,-0.071429,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.7
2130,16542,808,401,809,379,755,378,755,401,782.21,389.21,1,1,20.0,-0.14286,5.0,2.1,0.53046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.6
2130,16543,829,400,830,378,776,377,776,400,802.21,389.07,1,1,20.071,-0.14286,5.0,2.1,0.53046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.5
2130,16544,849,400,849,378,796,378,796,400,822.29,388.93,1,1,20.0,-0.10714,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.4
2130,16545,869,400,869,378,815,378,815,400,842.29,388.82,1,1,20.107,-0.25,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.3
2130,16546,888,400,888,378,836,377,836,399,862.39,388.57,1,1,19.929,-0.14286,5.0,2.1,1.1017,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.2
2130,16547,909,400,909,378,856,377,856,399,882.32,388.43,1,1,20.0,-0.14286,5.0,2.1,1.0809,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.1
2130,16548,929,399,929,378,876,377,876,399,902.32,388.29,1,1,20.071,-0.14286,5.0,2.1,0.54046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-2.0
2130,16549,949,399,949,377,896,377,896,399,922.39,388.14,1,1,20.071,-0.14286,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.9
2130,16550,969,399,969,377,916,376,915,399,942.46,388.0,1,1,20.071,-0.21429,5.0,2.1,0.54046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.8
2130,16551,989,399,989,377,936,377,936,399,962.54,387.79,1,1,20.071,-0.17857,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.7
2130,16552,1009,399,1009,377,956,377,956,399,982.61,387.61,1,1,20.0,-0.21429,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.6
2130,16553,1029,399,1029,377,976,376,976,398,1002.6,387.39,1,1,20.036,-0.17857,5.0,2.1,1.0809,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.5
2130,16554,1049,398,1049,376,997,376,997,398,1022.6,387.21,1,1,19.857,-0.25,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.4
2130,16555,1070,398,1070,376,1016,376,1016,398,1042.5,386.96,1,1,19.929,-0.28571,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.3
2130,16556,1089,398,1089,375,1036,375,1036,398,1062.4,386.68,1,1,19.857,-0.32143,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.2
2130,16557,1109,398,1109,375,1056,375,1056,398,1082.3,386.36,1,1,19.643,-0.25,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.1
2130,16558,1128,398,1128,375,1075,375,1075,397,1101.9,386.11,1,1,19.786,-0.25,5.0,2.1,0.54046,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-1.0
2130,16559,1148,397,1148,375,1096,375,1096,397,1121.7,385.86,1,1,19.786,-0.21429,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.9
2130,16560,1167,396,1167,374,1116,375,1116,396,1141.5,385.64,1,1,19.714,-0.32143,5.0,2.1,-0.56165,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.8
2130,16561,1186,395,1186,375,1135,375,1135,396,1161.2,385.32,1,1,19.857,-0.25,5.0,2.1,-0.56165,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.7
2130,16562,1207,396,1207,375,1156,374,1156,396,1181.1,385.07,1,1,19.643,-0.32143,5.0,2.1,0.56165,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.6
2130,16563,1227,396,1227,375,1175,374,1175,395,1200.7,384.75,1,1,19.714,-0.17857,5.0,2.1,1.1017,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.5
2130,16564,1246,395,1246,374,1195,373,1195,395,1220.4,384.57,1,1,19.75,-0.25,5.0,2.1,0.56165,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.4
2130,16565,1267,395,1267,373,1214,374,1214,396,1240.2,384.32,1,1,19.643,-0.32143,5.0,2.1,-1.0809,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.3
2130,16566,1285,394,1285,373,1234,373,1234,395,1259.8,384.0,1,1,19.571,-0.28571,5.0,2.1,-0.56165,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.2
2130,16567,1305,395,1305,373,1254,373,1254,395,1279.4,383.71,1,1,19.643,-0.21429,5.0,2.1,0.0,1,1,2130,16515,16594,16568,1,2,1->2,16518,16618,-0.1
2130,16568,1324,394,1325,373,1273,373,1273,394,1299.0,383.5,1,1,19.429,-0.28571,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.0
2130,16569,1344,394,1344,372,1294,372,1294,394,1318.5,383.21,1,1,19.571,-0.28571,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.1
2130,16570,1364,393,1363,372,1312,373,1313,394,1338.0,382.93,1,1,19.571,-0.28571,5.0,2.1,-1.1233,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.2
2130,16571,1382,393,1382,372,1334,373,1334,393,1357.6,382.64,1,1,19.607,-0.28571,5.0,2.1,-0.59674,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.3
2130,16572,1401,393,1401,372,1352,372,1352,393,1377.2,382.36,1,1,19.429,-0.28571,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.4
2130,16573,1422,392,1422,372,1371,371,1371,392,1396.6,382.07,1,1,19.571,-0.32143,5.0,2.1,0.56165,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.5
2130,16574,1441,393,1441,372,1392,371,1392,392,1416.2,381.75,1,1,19.5,-0.32143,5.0,2.1,1.1691,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.6
2130,16575,1461,392,1460,371,1411,371,1412,392,1435.7,381.43,1,1,19.714,-0.35714,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.7
2130,16576,1480,391,1480,370,1430,371,1430,392,1455.4,381.07,1,1,19.5,-0.25,5.0,2.1,-1.1458,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.8
2130,16577,1500,392,1500,370,1450,370,1450,391,1474.9,380.82,1,1,19.393,-0.35714,5.0,2.1,0.57288,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,0.9
2130,16578,1520,391,1520,370,1469,370,1469,391,1494.3,380.46,1,1,19.429,-0.35714,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.0
2130,16579,1540,390,1540,369,1489,370,1489,391,1513.8,380.11,1,1,19.429,-0.39286,5.0,2.1,-1.1233,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.1
2130,16580,1559,390,1558,369,1507,370,1508,391,1533.2,379.71,1,1,19.214,-0.35714,5.0,2.1,-1.1233,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.2
2130,16581,1578,390,1577,369,1527,369,1527,390,1552.4,379.36,1,1,19.286,-0.35714,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.3
2130,16582,1597,389,1597,368,1547,369,1547,390,1571.7,379.0,1,1,19.286,-0.42857,5.0,2.1,-1.1458,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.4
2130,16583,1616,388,1616,368,1566,368,1566,389,1591.0,378.57,1,1,19.429,-0.42857,5.0,2.1,-0.57288,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.5
2130,16584,1634,388,1634,369,1585,368,1585,388,1610.4,378.14,1,1,19.25,-0.57143,5.0,2.1,0.58457,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.6
2130,16585,1654,388,1654,368,1605,368,1605,388,1629.6,377.57,1,1,19.179,-0.57143,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.7
2130,16586,1674,387,1674,367,1625,367,1625,387,1648.8,377.0,1,1,19.214,-0.53571,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.8
2130,16587,1694,387,1693,366,1644,367,1645,388,1668.0,376.46,1,1,19.286,-0.67857,5.0,2.1,-1.1691,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,1.9
2130,16588,1712,386,1712,364,1662,365,1662,387,1687.3,375.79,1,1,19.179,-0.71429,5.0,2.1,-1.1458,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.0
2130,16589,1731,385,1731,364,1681,365,1682,386,1706.5,375.07,1,1,19.214,-0.75,5.0,2.1,-1.1575,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.1
2130,16590,1750,384,1750,364,1701,365,1701,385,1725.7,374.32,1,1,19.143,-0.85714,5.0,2.1,-1.1691,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.2
2130,16591,1769,383,1769,363,1720,364,1720,384,1744.9,373.46,1,1,19.321,-0.64286,5.0,2.1,-1.1691,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.3
2130,16592,1787,383,1787,363,1740,363,1741,383,1764.2,372.82,1,1,19.321,-0.64286,5.0,2.1,0.0,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.4
2130,16593,1809,382,1809,361,1759,362,1759,382,1783.5,372.18,1,1,19.036,-0.67857,5.0,2.1,-0.57288,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.5
2130,16594,1827,381,1827,360,1779,361,1779,382,1802.5,371.5,1,1,19.214,-0.64286,5.0,2.1,-1.1935,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.6
2130,16595,1847,381,1847,360,1797,361,1798,382,1821.7,370.86,1,1,19.25,-0.82143,5.0,2.1,-1.1575,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.7
2130,16596,1866,381,1866,359,1817,360,1817,382,1841.0,370.04,1,1,19.214,-0.75,5.0,2.1,-1.1691,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.8
2130,16597,1882,380,1882,358,1835,360,1836,381,1860.2,369.29,1,1,19.286,-0.67857,5.0,2.1,-1.841,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,2.9
2130,16598,1904,379,1903,357,1854,359,1855,381,1879.5,368.61,1,1,19.25,-0.82143,5.0,2.1,-2.3373,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.0
2130,16599,1923,377,1922,356,1874,357,1875,379,1898.8,367.79,1,1,19.286,-0.85714,5.0,2.1,-1.7897,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.1
2130,16600,1943,376,1942,355,1894,357,1895,378,1918.0,366.93,1,1,19.5,-0.89286,5.0,2.1,-2.3859,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.2
2130,16601,1963,376,1962,355,1913,356,1914,378,1937.5,366.04,1,1,19.357,-1.0714,5.0,2.1,-1.7532,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.3
2130,16602,1982,375,1981,354,1932,355,1933,377,1956.9,364.96,1,1,19.357,-0.89286,5.0,2.1,-1.7532,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.4
2130,16603,2002,375,2001,353,1951,354,1952,376,1976.2,364.07,1,1,19.5,-1.0,5.0,2.1,-1.1458,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.5
2130,16604,2020,373,2020,352,1970,354,1971,375,1995.7,363.07,1,1,19.107,-1.0714,5.0,2.1,-2.314,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.6
2130,16605,2039,371,2038,350,1990,352,1991,373,2014.9,362.0,1,1,19.143,-1.0714,5.0,2.1,-2.3859,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.7
2130,16606,2059,371,2058,350,2009,351,2010,372,2034.0,360.93,1,1,19.357,-1.0,5.0,2.1,-1.1691,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.8
2130,16607,2081,369,2080,348,2029,350,2030,371,2053.4,359.93,1,1,19.536,-1.0714,5.0,2.1,-2.2457,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,3.9
2130,16608,2096,368,2095,348,2048,349,2048,370,2072.9,358.86,1,1,19.464,-0.85714,5.0,2.1,-1.8024,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.0
2130,16609,2115,367,2115,347,2067,348,2067,369,2092.4,358.0,1,1,19.393,-0.85714,5.0,2.1,-1.7897,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.1
2130,16610,2137,367,2136,346,2087,348,2088,369,2111.8,357.14,1,1,19.071,-0.75,5.0,2.1,-2.3373,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.2
2130,16611,2156,366,2156,345,2108,346,2108,367,2130.8,356.39,1,1,19.607,-0.78571,5.0,2.1,-1.1935,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.3
2130,16612,2175,365,2175,345,2126,346,2127,366,2150.4,355.61,1,1,19.607,-0.78571,5.0,2.1,-1.1813,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.4
2130,16613,2195,365,2194,344,2145,345,2145,366,2170.0,354.82,1,1,19.357,-0.85714,5.0,2.1,-1.1575,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.5
2130,16614,2214,364,2213,342,2163,345,2164,366,2189.4,353.96,1,1,19.286,-0.85714,5.0,2.1,-2.8621,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.6
2130,16615,2234,363,2233,341,2184,344,2185,365,2208.7,353.11,1,1,19.393,-0.92857,5.0,2.1,-2.9204,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.7
2130,16616,2253,362,2253,341,2203,343,2204,363,2228.1,352.18,1,1,19.393,-1.0714,5.0,2.1,-1.7299,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.8
2130,16617,2273,361,2272,340,2222,342,2223,363,2247.5,351.11,1,1,19.464,-1.1429,5.0,2.1,-2.2906,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,4.9
2130,16618,2293,360,2292,338,2241,340,2242,362,2266.9,349.96,1,1,19.214,-1.1071,5.0,2.1,-2.2457,2,1,2130,16515,16594,16568,1,2,1->2,16518,16618,5.0
2146,16704,204,407,205,384,148,384,147,406,176.18,395.21,1,1,20.143,-0.25,5.0,2.1,0.50254,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-5.0
2146,16705,225,406,225,384,168,384,168,406,196.32,394.96,1,1,20.107,-0.17857,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.9
2146,16706,245,406,245,383,188,383,188,406,216.43,394.79,1,1,20.143,-0.17857,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.8
2146,16707,265,406,265,383,208,383,208,406,236.57,394.61,1,1,20.071,-0.21429,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.7
2146,16708,285,406,285,383,228,383,228,405,256.64,394.39,1,1,20.036,-0.14286,5.0,2.1,0.50254,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.6
2146,16709,305,406,305,383,249,383,249,406,276.68,394.25,1,1,20.071,-0.10714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.5
2146,16710,325,406,325,383,269,383,269,405,296.75,394.14,1,1,20.071,-0.14286,5.0,2.1,0.51152,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.4
2146,16711,345,405,345,383,288,382,288,405,316.82,394.0,1,1,19.929,-0.10714,5.0,2.1,0.50254,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.3
2146,16712,365,406,366,382,308,382,308,406,336.75,393.89,1,1,19.929,-0.17857,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.2
2146,16713,385,405,385,383,329,382,329,405,356.68,393.71,1,1,19.893,-0.10714,5.0,2.1,0.51152,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.1
2146,16714,405,405,405,382,349,382,349,405,376.57,393.61,1,1,19.929,-0.035714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-4.0
2146,16715,424,405,424,382,368,382,368,405,396.5,393.57,1,1,19.893,-0.21429,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.9
2146,16716,444,404,444,383,389,382,389,404,416.39,393.36,1,1,19.786,-0.035714,5.0,2.1,0.52081,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.8
2146,16717,464,405,464,382,408,382,409,405,436.18,393.32,1,1,19.714,-0.10714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.7
2146,16718,483,405,483,382,429,382,429,405,455.89,393.21,1,1,19.786,-0.10714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.6
2146,16719,504,404,504,381,448,381,448,404,475.68,393.11,1,1,19.714,-0.10714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.5
2146,16720,523,405,523,382,468,382,468,405,495.39,393.0,1,1,19.75,-0.14286,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.4
2146,16721,542,404,542,382,488,381,488,404,515.14,392.86,1,1,19.643,-0.035714,5.0,2.1,0.53046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.3
2146,16722,562,404,562,381,507,381,507,405,534.79,392.82,1,1,19.571,0.071429,5.0,2.1,-0.52081,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.2
2146,16723,582,404,582,381,527,381,527,404,554.36,392.89,1,1,19.571,-0.071429,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.1
2146,16724,602,404,602,381,547,381,547,404,573.93,392.82,1,1,19.571,-0.071429,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-3.0
2146,16725,621,405,621,382,566,382,566,404,593.5,392.75,1,1,19.571,0.0,5.0,2.1,0.52081,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.9
2146,16726,640,404,640,382,586,382,586,404,613.07,392.75,1,1,19.5,-0.10714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.8
2146,16727,659,404,659,382,606,382,606,404,632.57,392.64,1,1,19.429,0.0,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.7
2146,16728,678,404,679,381,626,381,625,403,652.0,392.64,1,1,19.429,-0.17857,5.0,2.1,0.54046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.6
2146,16729,698,404,698,382,645,381,645,404,671.43,392.46,1,1,19.429,-0.071429,5.0,2.1,0.54046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.5
2146,16730,718,403,718,381,664,380,664,403,690.86,392.39,1,1,19.429,-0.17857,5.0,2.1,0.53046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.4
2146,16731,737,404,737,381,684,381,684,404,710.29,392.21,1,1,19.393,-0.035714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.3
2146,16732,756,403,756,381,703,381,703,403,729.68,392.18,1,1,19.429,-0.21429,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.2
2146,16733,775,404,775,381,723,381,723,404,749.11,391.96,1,1,19.393,-0.035714,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.1
2146,16734,795,403,795,381,742,380,742,403,768.5,391.93,1,1,19.393,-0.21429,5.0,2.1,0.54046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-2.0
2146,16735,814,403,814,381,762,381,761,403,787.89,391.71,1,1,19.5,-0.21429,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.9
2146,16736,834,403,834,380,781,380,781,402,807.39,391.5,1,1,19.429,-0.32143,5.0,2.1,0.54046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.8
2146,16737,853,403,853,380,801,380,800,403,826.82,391.18,1,1,19.536,-0.28571,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.7
2146,16738,872,403,873,380,820,379,820,402,846.36,390.89,1,1,19.607,-0.32143,5.0,2.1,1.0913,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.6
2146,16739,892,402,892,379,840,379,840,402,865.96,390.57,1,1,19.571,-0.32143,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.5
2146,16740,911,401,911,379,859,379,859,402,885.54,390.25,1,1,19.536,-0.32143,5.0,2.1,-0.55085,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.4
2146,16741,932,401,932,378,878,379,879,401,905.07,389.93,1,1,19.536,-0.39286,5.0,2.1,-0.53046,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.3
2146,16742,951,401,951,378,899,379,899,401,924.61,389.54,1,1,19.5,-0.28571,5.0,2.1,-0.55085,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.2
2146,16743,971,400,971,378,918,378,918,400,944.11,389.25,1,1,19.643,-0.39286,5.0,2.1,0.0,1,1,2146,16707,16786,16754,1,2,1->2,16704,16804,-1.1
